Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality
4309,6.6,0.22,0.3,14.7,45.0,50.0,136.0,0.9970399999999999,3.14,0.37,10.6,Good
4310,6.7,0.37,0.25,2.5,28.0,24.0,84.0,0.9909,3.14,0.36,11.7,Good
4313,7.3,0.34,0.39,5.2,0.04,45.0,163.0,0.9925,3.3,0.47,12.4,Good
4322,6.8,0.19,0.32,7.05,19.0,54.0,188.0,0.9935,3.25,0.37,11.1,Good
4324,7.6,0.3,0.22,10.2,49.0,57.0,191.0,0.9966,3.08,0.4,9.3,Good
4327,7.1,0.17,0.4,14.55,47.0,47.0,156.0,0.99945,3.34,0.78,9.1,Good
4329,7.2,0.27,0.42,1.6,0.05,35.0,135.0,0.992,2.94,0.46,11.0,Good
4333,7.5,0.16,0.38,12.7,43.0,70.5,163.0,0.9970600000000001,3.15,0.82,10.4,Good
4338,7.9,0.35,0.24,15.6,72.0,44.0,229.0,0.99785,3.03,0.59,10.5,Good
4340,7.1,0.12,0.3,3.1,18.0,15.0,37.0,0.9900399999999999,3.02,0.52,11.9,Good
4350,5.2,0.25,0.23,1.4,47.0,20.0,77.0,0.9900100000000001,3.32,0.62,11.4,Good
4358,6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,Good
4361,6.4,0.25,0.32,0.9,34.0,40.0,114.0,0.9911399999999999,3.31,0.58,10.8,Good
4364,7.7,0.28,0.39,8.9,36.0,8.0,117.0,0.9935,3.06,0.38,12.0,Good
4365,5.9,0.22,0.45,22.6,0.12,55.0,122.0,0.99636,3.1,0.35,12.8,Good
4366,9.2,0.18,0.49,1.5,41.0,39.0,130.0,0.9945,3.04,0.49,9.8,Good
4375,6.8,0.32,0.32,8.7,29.0,31.0,105.0,0.99146,3.0,0.34,12.3,Good
4382,6.7,0.26,0.3,1.8,43.0,25.0,121.0,0.9944,3.44,0.61,10.2,Good
4384,6.2,0.36,0.14,8.9,36.0,38.0,155.0,0.9962200000000001,3.27,0.5,9.4,Good
4386,6.8,0.14,0.35,1.5,47.0,40.0,117.0,0.99111,3.07,0.72,11.1,Good
4389,7.0,0.15,0.29,16.4,58.0,45.0,110.0,0.9978,3.15,0.37,9.7,Good
4390,6.4,0.31,0.28,2.5,39.0,34.0,137.0,0.98946,3.22,0.38,12.7,Good
4399,6.5,0.26,0.39,1.4,0.02,12.0,66.0,0.9908899999999999,3.25,0.75,11.3,Good
4402,7.5,0.18,0.37,6.2,0.05,21.0,138.0,0.99546,3.2,0.55,10.5,Good
4407,6.2,0.26,0.19,3.4,49.0,47.0,172.0,0.9924,3.14,0.43,10.4,Good
4408,8.7,0.31,0.21,5.6,39.0,28.0,67.0,0.9932799999999999,2.96,0.52,11.0,Good
4409,8.3,0.16,0.37,7.9,25.0,38.0,107.0,0.99306,2.93,0.37,11.9,Good
4412,6.6,0.28,0.41,7.0,46.0,59.0,194.0,0.9955799999999999,3.14,0.48,9.4,Good
4414,6.2,0.2,0.25,15.0,55.0,8.0,120.0,0.9976700000000001,3.19,0.53,9.6,Good
4415,7.3,0.24,0.34,15.4,0.05,38.0,174.0,0.9983,3.03,0.42,9.0,Good
4417,6.15,0.21,0.37,3.2,21.0,20.0,80.0,0.9907600000000001,3.39,0.47,12.0,Good
4418,6.0,0.31,0.32,7.4,175.0,47.0,159.0,0.9952,3.19,0.5,9.4,Good
4419,7.0,0.24,0.3,4.2,0.04,41.0,213.0,0.9927,3.28,0.49,11.8,Good
4420,7.0,0.16,0.25,14.3,44.0,27.0,149.0,0.998,2.91,0.46,9.2,Good
4424,6.1,0.27,0.3,16.7,39.0,49.0,172.0,0.99985,3.4,0.45,9.4,Good
4429,6.3,0.2,0.26,12.7,46.0,60.0,143.0,0.99526,3.26,0.35,10.8,Good
4436,6.5,0.46,0.24,11.5,51.0,56.0,171.0,0.9958799999999999,3.08,0.56,9.8,Good
4440,6.2,0.28,0.41,5.0,43.0,50.0,188.0,0.99318,3.23,0.64,10.8,Good
4441,6.4,0.29,0.44,3.6,0.2,75.0,181.0,0.9942,3.02,0.41,9.1,Good
4442,6.7,0.27,0.26,2.3,43.0,61.0,181.0,0.9939399999999999,3.45,0.63,10.6,Good
4445,6.7,0.16,0.32,12.5,35.0,18.0,156.0,0.99666,2.88,0.36,9.0,Good
4447,4.8,0.21,0.21,10.2,37.0,17.0,112.0,0.99324,3.66,0.48,12.2,Good
4448,6.8,0.21,0.74,1.2,47.0,25.0,111.0,0.9916,3.13,0.41,10.7,Good
4452,7.7,0.28,0.35,15.3,56.0,31.0,117.0,0.9998,3.27,0.5,9.6,Good
4463,5.1,0.305,0.13,1.75,36.0,17.0,73.0,0.99,3.4,0.51,12.333333333333302,Good
4466,7.7,0.35,0.46,11.8,88.0,61.0,183.0,0.9978600000000001,2.86,0.47,9.0,Good
4468,8.7,0.3,0.34,4.8,18.0,23.0,127.0,0.99474,3.12,0.49,11.2,Good
4480,4.7,0.335,0.14,1.3,36.0,69.0,168.0,0.9921200000000001,3.47,0.46,10.5,Good
4481,5.2,0.2,0.27,3.2,47.0,16.0,93.0,0.99235,3.44,0.53,10.1,Good
4483,7.5,0.27,0.36,7.0,36.0,45.0,164.0,0.9939,3.03,0.33,11.0,Good
4492,6.5,0.3,0.27,4.0,38.0,37.0,97.0,0.99026,3.2,0.6,12.6,Good
4493,6.8,0.19,0.33,4.9,47.0,42.0,130.0,0.9928299999999999,3.12,0.56,11.0,Good
4496,7.0,0.12,0.19,4.9,55.0,27.0,127.0,0.9953,3.29,0.41,9.4,Good
4499,6.7,0.23,0.33,1.8,36.0,23.0,96.0,0.9925,3.32,0.4,10.8,Good
4502,6.6,0.3,0.25,8.0,36.0,21.0,124.0,0.9936200000000001,3.06,0.38,10.8,Good
4503,7.4,0.26,0.31,7.6,47.0,52.0,177.0,0.9962,3.13,0.45,8.9,Good
4505,6.0,0.24,0.34,1.0,36.0,52.0,184.0,0.99097,3.44,0.44,11.45,Good
4508,6.6,0.14,0.44,1.6,42.0,47.0,140.0,0.993,3.32,0.51,10.2,Good
4513,5.8,0.28,0.18,1.2,58.0,7.0,108.0,0.9928799999999999,3.23,0.58,9.55,Good
4515,7.0,0.26,0.34,10.9,38.0,25.0,84.0,0.9943200000000001,3.11,0.34,10.9,Good
4516,6.7,0.31,0.44,6.7,54.0,29.0,160.0,0.9952,3.04,0.44,9.6,Good
4517,6.2,0.28,0.27,10.3,0.03,26.0,108.0,0.9938799999999999,3.2,0.36,10.7,Good
4519,6.9,0.23,0.41,8.0,0.03,30.0,114.0,0.9936799999999999,3.22,0.54,11.0,Good
4522,5.1,0.52,0.06,2.7,52.0,30.0,79.0,0.9932,3.32,0.43,9.3,Good
4529,5.8,0.2,0.27,1.4,31.0,12.0,77.0,0.9905,3.25,0.36,10.9,Good
4538,7.2,0.2,0.61,16.2,43.0,14.0,103.0,0.9987,3.06,0.36,9.2,Good
4541,5.8,0.32,0.28,4.3,32.0,46.0,115.0,0.98946,3.16,0.57,13.0,Good
4550,7.1,0.25,0.39,2.1,36.0,30.0,124.0,0.9908,3.28,0.43,12.2,Good
4557,5.1,0.33,0.27,6.7,22.0,44.0,129.0,0.99221,3.36,0.39,11.0,Good
4559,7.3,0.24,0.34,7.5,48.0,29.0,152.0,0.9962,3.1,0.54,9.0,Good
4565,5.4,0.5,0.13,5.0,28.0,12.0,107.0,0.99079,3.48,0.88,13.5,Good
4578,7.1,0.22,0.33,2.8,33.0,48.0,153.0,0.9899,3.15,0.38,12.7,Good
4582,6.5,0.44,0.47,5.45,14.0,44.0,137.0,0.9898399999999999,3.13,0.32,13.0,Good
4586,6.4,0.26,0.49,6.4,37.0,37.0,161.0,0.9954,3.38,0.53,9.7,Good
4591,5.5,0.35,0.35,1.1,45.0,14.0,167.0,0.992,3.34,0.68,9.9,Good
4592,7.2,0.24,0.3,1.6,48.0,27.0,131.0,0.9933,3.25,0.45,10.5,Good
4598,6.3,0.22,0.57,1.4,208.0,14.0,96.0,0.9932,3.16,0.43,10.0,Good
4602,6.8,0.24,0.33,3.2,49.0,68.0,161.0,0.99324,3.1,0.69,10.2,Good
4603,6.4,0.28,0.19,5.4,42.0,67.0,181.0,0.99435,3.31,0.35,10.2,Good
4611,5.3,0.47,0.1,1.3,36.0,11.0,74.0,0.99082,3.48,0.54,11.2,Good
4614,4.8,0.13,0.32,1.2,42.0,40.0,98.0,0.9898,3.42,0.64,11.8,Good
4621,7.3,0.23,0.24,0.9,31.0,29.0,86.0,0.98926,2.9,0.38,12.2,Good
4624,7.6,0.15,0.35,4.3,51.0,23.0,98.0,0.9942200000000001,3.1,0.44,9.5,Good
4625,5.6,0.23,0.29,3.1,23.0,19.0,89.0,0.9906799999999999,3.25,0.51,11.2,Good
4626,5.8,0.26,0.18,1.2,31.0,40.0,114.0,0.9908,3.42,0.4,11.0,Good
4628,7.6,0.26,0.47,1.6,68.0,5.0,55.0,0.9944,3.1,0.45,9.6,Good
4642,7.1,0.36,0.37,4.8,19.0,39.0,114.0,0.99036,3.08,0.49,12.7,Good
4646,7.7,0.24,0.27,1.8,51.0,52.0,190.0,0.9928,3.23,0.5,10.8,Good
4651,6.7,0.15,0.32,7.9,34.0,17.0,81.0,0.9951200000000001,3.29,0.31,10.0,Good
